query,seed_ortholog,evalue,score,eggNOG_OGs,max_annot_lvl,COG_category,Description,Preferred_name,GOs,EC,KEGG_ko,KEGG_Pathway,KEGG_Module,KEGG_Reaction,KEGG_rclass,BRITE,KEGG_TC,CAZy,BiGG_Reaction,PFAMs
SUPERPANG_100_length=177249_70_1,316273.XCV3541,0,1082,"COG1231@1|root,COG1231@2|Bacteria,1MWPH@1224|Proteobacteria,1RPNY@1236|Gammaproteobacteria,1X5AK@135614|Xanthomonadales",135614|Xanthomonadales,E,Monoamine oxidase,-,-,1.4.3.4,ko:K00274,"ko00260,ko00330,ko00340,ko00350,ko00360,ko00380,ko00950,ko00982,ko01100,ko01110,ko04726,ko04728,ko05030,ko05031,ko05034,map00260,map00330,map00340,map00350,map00360,map00380,map00950,map00982,map01100,map01110,map04726,map04728,map05030,map05031,map05034",M00135,"R02173,R02382,R02529,R02532,R02613,R02908,R02919,R04025,R04300,R04674,R04890,R04893,R04894,R04907,R04908,R08346,R08347,R08348,R11354","RC00062,RC00160,RC00225,RC00676,RC00807,RC00808,RC01808,RC02226,RC02713","ko00000,ko00001,ko00002,ko01000",-,-,-,Amino_oxidase
SUPERPANG_100_length=177249_71_1,316273.XCV3542,0,1530,"COG4772@1|root,COG4772@2|Bacteria,1NTC4@1224|Proteobacteria,1RYPJ@1236|Gammaproteobacteria,1X652@135614|Xanthomonadales",135614|Xanthomonadales,P,TonB-dependent receptor,-,-,-,ko:K02014,-,-,-,-,"ko00000,ko02000",1.B.14,-,-,"Plug,TonB_dep_Rec"
SUPERPANG_100_length=177249_72_1,316273.XCV3543,1.01E-134,384,"COG1011@1|root,COG1011@2|Bacteria,1QWTH@1224|Proteobacteria,1T2Y3@1236|Gammaproteobacteria,1X786@135614|Xanthomonadales",135614|Xanthomonadales,S,Hydrolase,-,-,3.1.3.10,ko:K20866,"ko00010,ko01120,map00010,map01120",-,R00947,RC00078,"ko00000,ko00001,ko01000",-,-,-,HAD_2
SUPERPANG_100_length=177249_73_1,316273.XCV3544,3.37E-290,793,"COG4992@1|root,COG4992@2|Bacteria,1MV3C@1224|Proteobacteria,1RMV1@1236|Gammaproteobacteria,1X323@135614|Xanthomonadales",135614|Xanthomonadales,E,also functions as the catabolic acetylornithine aminotransferase catalyzing the formation of 2-N-acetylglutamate semialdehyde and glutamate from 2-N-acetylornithine and alpha-ketoglutarate,argD,"GO:0003674,GO:0005488,GO:0005515,GO:0008144,GO:0019842,GO:0030170,GO:0036094,GO:0042802,GO:0043167,GO:0043168,GO:0048037,GO:0050662,GO:0070279,GO:0097159,GO:1901363","2.6.1.11,2.6.1.17",ko:K00821,"ko00220,ko00300,ko01100,ko01110,ko01120,ko01130,ko01210,ko01230,map00220,map00300,map01100,map01110,map01120,map01130,map01210,map01230","M00016,M00028,M00845","R02283,R04475","RC00006,RC00062","ko00000,ko00001,ko00002,ko01000,ko01007",-,-,-,Aminotran_3
SUPERPANG_100_length=177249_74_1,316273.XCV3545,1.83E-198,551,"COG2126@1|root,COG2126@2|Bacteria,1MXCS@1224|Proteobacteria,1RPCN@1236|Gammaproteobacteria,1X2YW@135614|Xanthomonadales",135614|Xanthomonadales,J,Ion transporter,-,-,-,ko:K10716,-,-,-,-,"ko00000,ko02000","1.A.1.1,1.A.1.13,1.A.1.17,1.A.1.24,1.A.1.25,1.A.1.6",-,-,Ion_trans
SUPERPANG_100_length=177249_75_1,316273.XCV3546,3.27E-187,521,"COG1028@1|root,COG1028@2|Bacteria,1MUSQ@1224|Proteobacteria,1RQQ9@1236|Gammaproteobacteria,1X32T@135614|Xanthomonadales",135614|Xanthomonadales,IQ,dehydrogenase,-,-,-,ko:K13775,"ko00281,map00281",-,"R08087,R08096,R10125,R10126","RC00080,RC00087","ko00000,ko00001",-,-,-,"adh_short,adh_short_C2"
SUPERPANG_100_length=177249_76_1,316273.XCV3547,1.84E-183,509,"COG0515@1|root,COG0515@2|Bacteria,1N75K@1224|Proteobacteria,1RZ61@1236|Gammaproteobacteria,1X5C5@135614|Xanthomonadales",135614|Xanthomonadales,KLT,serine threonine protein kinase,-,-,-,-,-,-,-,-,-,-,-,-,APH
SUPERPANG_100_length=177249_77_1,316273.XCV3548,0,1384,"COG0586@1|root,COG0671@1|root,COG0586@2|Bacteria,COG0671@2|Bacteria,1R0F3@1224|Proteobacteria,1RPDS@1236|Gammaproteobacteria,1X535@135614|Xanthomonadales",135614|Xanthomonadales,I,LssY C-terminus,-,-,-,-,-,-,-,-,-,-,-,-,"LssY_C,PAP2,SNARE_assoc"
SUPERPANG_100_length=177249_78_1,190486.XAC3434,3.05E-204,566,"COG3781@1|root,COG3781@2|Bacteria,1MX91@1224|Proteobacteria,1S2XU@1236|Gammaproteobacteria,1X682@135614|Xanthomonadales",135614|Xanthomonadales,S,"Bestrophin, RFP-TM, chloride channel",-,-,-,ko:K08994,-,-,-,-,"ko00000,ko02000",1.A.46.2,-,-,Bestrophin
SUPERPANG_100_length=177249_79_1,316273.XCV3551,7.60E-143,402,"COG2802@1|root,COG2802@2|Bacteria,1NV9N@1224|Proteobacteria,1T15C@1236|Gammaproteobacteria,1XD33@135614|Xanthomonadales",135614|Xanthomonadales,S,to the N-terminal domain of Lon protease,-,-,-,ko:K07157,-,-,-,-,ko00000,-,-,-,LON_substr_bdg
SUPERPANG_100_length=177249_80_1,316273.XCV3552,0,879,"COG0773@1|root,COG0773@2|Bacteria,1MUC5@1224|Proteobacteria,1RMMT@1236|Gammaproteobacteria,1X4Y7@135614|Xanthomonadales",135614|Xanthomonadales,M,Reutilizes the intact tripeptide L-alanyl-gamma-D- glutamyl-meso-diaminopimelate by linking it to UDP-N- acetylmuramate,mpl,-,6.3.2.45,ko:K02558,-,-,-,-,"ko00000,ko01000",-,-,-,"Mur_ligase,Mur_ligase_C,Mur_ligase_M"
SUPERPANG_100_length=177249_81_1,190486.XAC3437,3.93E-126,359,"COG0563@1|root,COG0563@2|Bacteria,1MXCZ@1224|Proteobacteria,1RMT6@1236|Gammaproteobacteria,1X668@135614|Xanthomonadales",135614|Xanthomonadales,F,Catalyzes the reversible transfer of the terminal phosphate group between ATP and AMP. Plays an important role in cellular energy homeostasis and in adenine nucleotide metabolism,adk,-,2.7.4.3,ko:K00939,"ko00230,ko00730,ko01100,ko01110,ko01130,map00230,map00730,map01100,map01110,map01130",M00049,"R00127,R01547,R11319",RC00002,"ko00000,ko00001,ko00002,ko01000,ko04147",-,-,-,ADK
SUPERPANG_100_length=177249_82_1,316273.XCV3554,1.51E-298,815,"COG0205@1|root,COG0205@2|Bacteria,1MVN3@1224|Proteobacteria,1RMVY@1236|Gammaproteobacteria,1X48X@135614|Xanthomonadales",135614|Xanthomonadales,G,"Catalyzes the phosphorylation of D-fructose 6-phosphate, the first committing step of glycolysis. Uses inorganic phosphate (PPi) as phosphoryl donor instead of ATP like common ATP-dependent phosphofructokinases (ATP-PFKs), which renders the reaction reversible, and can thus function both in glycolysis and gluconeogenesis. Consistently, PPi-PFK can replace the enzymes of both the forward (ATP-PFK) and reverse (fructose-bisphosphatase (FBPase)) reactions",pfp,-,"2.7.1.11,2.7.1.90",ko:K21071,"ko00010,ko00030,ko00051,ko00052,ko00680,ko01100,ko01110,ko01120,ko01130,map00010,map00030,map00051,map00052,map00680,map01100,map01110,map01120,map01130",-,"R00756,R00764,R02073,R03236,R04779","RC00002,RC00017","ko00000,ko00001,ko01000",-,-,-,PFK
SUPERPANG_100_length=177249_83_1,316273.XCV3567,2.62E-120,343,"2A4E0@1|root,30SZU@2|Bacteria,1PCK5@1224|Proteobacteria,1SXNA@1236|Gammaproteobacteria,1X6FW@135614|Xanthomonadales",135614|Xanthomonadales,NA,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SUPERPANG_100_length=177249_84_1,316273.XCV3568,0,1227,"COG3808@1|root,COG3808@2|Bacteria,1MUQ3@1224|Proteobacteria,1RN4K@1236|Gammaproteobacteria,1X3IX@135614|Xanthomonadales",135614|Xanthomonadales,C,Proton pump that utilizes the energy of pyrophosphate hydrolysis as the driving force for proton movement across the membrane. Generates a proton motive force,hppA,-,3.6.1.1,ko:K15987,"ko00190,map00190",-,-,-,"ko00000,ko00001,ko01000",3.A.10.1,-,-,H_PPase
SUPERPANG_100_length=177249_85_1,316273.XCV3569,2.04E-117,335,"2F7A4@1|root,33ZRC@2|Bacteria,1NYRR@1224|Proteobacteria,1T6X7@1236|Gammaproteobacteria,1X8CC@135614|Xanthomonadales",135614|Xanthomonadales,NA,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SUPERPANG_100_length=177249_86_1,190486.XAC3442,5.27E-131,371,"COG0221@1|root,COG0221@2|Bacteria,1RA2F@1224|Proteobacteria,1RPVD@1236|Gammaproteobacteria,1X3KR@135614|Xanthomonadales",135614|Xanthomonadales,C,Catalyzes the hydrolysis of inorganic pyrophosphate (PPi) forming two phosphate ions,ppa,-,3.6.1.1,ko:K01507,"ko00190,map00190",-,-,-,"ko00000,ko00001,ko01000",-,-,-,Pyrophosphatase
SUPERPANG_100_length=177249_87_1,316273.XCV3571,8.69E-256,702,"COG1639@1|root,COG2204@1|root,COG1639@2|Bacteria,COG2204@2|Bacteria,1R6YN@1224|Proteobacteria,1S0UQ@1236|Gammaproteobacteria,1X438@135614|Xanthomonadales",135614|Xanthomonadales,T,HDOD domain,-,-,-,-,-,-,-,-,-,-,-,-,HDOD
SUPERPANG_100_length=177249_88_1,316273.XCV3572,0,1915,"COG1629@1|root,COG1629@2|Bacteria,COG4771@2|Bacteria,1MU9K@1224|Proteobacteria,1RMTG@1236|Gammaproteobacteria,1X50A@135614|Xanthomonadales",135614|Xanthomonadales,M,receptor,-,-,-,ko:K02014,-,-,-,-,"ko00000,ko02000",1.B.14,-,-,"Plug,TonB_dep_Rec"
SUPERPANG_100_length=177249_89_1,316273.XCV3573,6.17E-205,568,"COG4977@1|root,COG4977@2|Bacteria,1MXSX@1224|Proteobacteria,1T1HP@1236|Gammaproteobacteria,1X5MB@135614|Xanthomonadales",135614|Xanthomonadales,K,Transcriptional regulator,-,-,-,ko:K07506,-,-,-,-,"ko00000,ko03000",-,-,-,HTH_18
SUPERPANG_100_length=177249_90_1,316273.XCV3574,0,1488,"COG0823@1|root,COG3710@1|root,COG0823@2|Bacteria,COG3710@2|Bacteria,1PYUK@1224|Proteobacteria,1S0VV@1236|Gammaproteobacteria,1X5W9@135614|Xanthomonadales",135614|Xanthomonadales,KU,"Transcriptional regulatory protein, C terminal",-,-,-,-,-,-,-,-,-,-,-,-,"PD40,Trans_reg_C"
SUPERPANG_100_length=177249_91_1,316273.XCV3575,0,1263,"COG0422@1|root,COG0422@2|Bacteria,1MUVV@1224|Proteobacteria,1RP1F@1236|Gammaproteobacteria,1X4N0@135614|Xanthomonadales",135614|Xanthomonadales,H,Catalyzes the synthesis of the hydroxymethylpyrimidine phosphate (HMP-P) moiety of thiamine from aminoimidazole ribotide (AIR) in a radical S-adenosyl-L-methionine (SAM)-dependent reaction,thiC,"GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006725,GO:0006766,GO:0006767,GO:0006772,GO:0006790,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009110,GO:0009228,GO:0009987,GO:0017144,GO:0018130,GO:0019438,GO:0034641,GO:0042364,GO:0042723,GO:0042724,GO:0044237,GO:0044249,GO:0044271,GO:0044272,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0071704,GO:0072527,GO:0072528,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576",4.1.99.17,ko:K03147,"ko00730,ko01100,map00730,map01100",M00127,R03472,"RC03251,RC03252","ko00000,ko00001,ko00002,ko01000",-,-,-,"ThiC-associated,ThiC_Rad_SAM"
SUPERPANG_100_length=177249_92_1,316273.XCV3576,0,1828,"COG1629@1|root,COG4771@2|Bacteria,1MU9K@1224|Proteobacteria,1RMTG@1236|Gammaproteobacteria,1X3YY@135614|Xanthomonadales",135614|Xanthomonadales,P,receptor,-,-,-,ko:K02014,-,-,-,-,"ko00000,ko02000",1.B.14,-,-,"Plug,TonB_dep_Rec"
SUPERPANG_100_length=177249_93_1,316273.XCV3577,0,1090,"COG0840@1|root,COG0840@2|Bacteria,1NJXF@1224|Proteobacteria,1RQXQ@1236|Gammaproteobacteria,1X3TX@135614|Xanthomonadales",135614|Xanthomonadales,NT,chemotaxis protein,tar,-,-,"ko:K03406,ko:K05875","ko02020,ko02030,map02020,map02030",-,-,-,"ko00000,ko00001,ko02035",-,-,-,MCPsignal
SUPERPANG_100_length=177249_94_1,316273.XCV3578,0,1142,"COG0405@1|root,COG0405@2|Bacteria,1MUV6@1224|Proteobacteria,1RMIT@1236|Gammaproteobacteria,1X3TV@135614|Xanthomonadales",135614|Xanthomonadales,M,gamma-glutamyltransferase,-,-,"2.3.2.2,3.4.19.13",ko:K00681,"ko00430,ko00460,ko00480,ko01100,map00430,map00460,map00480,map01100",-,"R00494,R01262,R01687,R03867,R03916,R03970,R03971,R04935","RC00064,RC00090,RC00096","ko00000,ko00001,ko01000,ko01002",-,-,-,G_glu_transpept
SUPERPANG_100_length=177249_95_1,366649.XFF4834R_chr11960,5.31E-240,659,"COG0059@1|root,COG0059@2|Bacteria,1MV7M@1224|Proteobacteria,1RNA8@1236|Gammaproteobacteria,1X35R@135614|Xanthomonadales",135614|Xanthomonadales,EH,"Involved in the biosynthesis of branched-chain amino acids (BCAA). Catalyzes an alkyl-migration followed by a ketol- acid reduction of (S)-2-acetolactate (S2AL) to yield (R)-2,3- dihydroxy-isovalerate. In the isomerase reaction, S2AL is rearranged via a Mg-dependent methyl migration to produce 3- hydroxy-3-methyl-2-ketobutyrate (HMKB). In the reductase reaction, this 2-ketoacid undergoes a metal-dependent reduction by NADPH to yield (R)-2,3-dihydroxy-isovalerate",ilvC,-,1.1.1.86,ko:K00053,"ko00290,ko00770,ko01100,ko01110,ko01130,ko01210,ko01230,map00290,map00770,map01100,map01110,map01130,map01210,map01230","M00019,M00570","R03051,R04439,R04440,R05068,R05069,R05071","RC00726,RC00836,RC00837,RC01726","ko00000,ko00001,ko00002,ko01000",-,-,-,"IlvC,IlvN"
SUPERPANG_100_length=177249_96_1,316273.XCV3580,0,1125,"COG0028@1|root,COG0028@2|Bacteria,1MU6U@1224|Proteobacteria,1RMQQ@1236|Gammaproteobacteria,1X45G@135614|Xanthomonadales",135614|Xanthomonadales,E,Acetolactate synthase,ilvG,-,2.2.1.6,ko:K01652,"ko00290,ko00650,ko00660,ko00770,ko01100,ko01110,ko01130,ko01210,ko01230,map00290,map00650,map00660,map00770,map01100,map01110,map01130,map01210,map01230","M00019,M00570","R00006,R00014,R00226,R03050,R04672,R04673,R08648","RC00027,RC00106,RC01192,RC02744,RC02893","ko00000,ko00001,ko00002,ko01000",-,-,-,"TPP_enzyme_C,TPP_enzyme_M,TPP_enzyme_N"
SUPERPANG_100_length=177249_97_1,190486.XAC3453,2.65E-55,172,"COG3978@1|root,COG3978@2|Bacteria,1QDDS@1224|Proteobacteria,1T9C3@1236|Gammaproteobacteria,1X86J@135614|Xanthomonadales",135614|Xanthomonadales,S,Acetolactate synthase,ilvM,-,2.2.1.6,ko:K11258,"ko00290,ko00650,ko00660,ko00770,ko01100,ko01110,ko01130,ko01210,ko01230,map00290,map00650,map00660,map00770,map01100,map01110,map01130,map01210,map01230","M00019,M00570","R00006,R00014,R00226,R04672,R04673,R08648","RC00027,RC00106,RC01192,RC02744,RC02893","ko00000,ko00001,ko00002,ko01000",-,-,-,ACT_5
SUPERPANG_100_length=177249_98_1,316273.XCV3582,2.68E-244,673,"COG1171@1|root,COG1171@2|Bacteria,1MVWJ@1224|Proteobacteria,1RPGU@1236|Gammaproteobacteria,1X4UF@135614|Xanthomonadales",135614|Xanthomonadales,E,Threonine dehydratase,tdcB,-,4.3.1.19,ko:K01754,"ko00260,ko00290,ko01100,ko01110,ko01130,ko01200,ko01230,map00260,map00290,map01100,map01110,map01130,map01200,map01230",M00570,"R00220,R00996","RC00418,RC02600","ko00000,ko00001,ko00002,ko01000",-,-,-,"ACT,PALP"
SUPERPANG_100_length=177249_99_1,316273.XCV3583,0,991,"COG0119@1|root,COG0119@2|Bacteria,1MUNQ@1224|Proteobacteria,1RMWE@1236|Gammaproteobacteria,1X3PI@135614|Xanthomonadales",135614|Xanthomonadales,E,Catalyzes the condensation of the acetyl group of acetyl-CoA with 3-methyl-2-oxobutanoate (2-oxoisovalerate) to form 3-carboxy-3-hydroxy-4-methylpentanoate (2-isopropylmalate),leuA,-,2.3.3.13,ko:K01649,"ko00290,ko00620,ko01100,ko01110,ko01210,ko01230,map00290,map00620,map01100,map01110,map01210,map01230",M00432,R01213,"RC00004,RC00470,RC02754","br01601,ko00000,ko00001,ko00002,ko01000",-,-,-,"HMGL-like,LeuA_dimer"
SUPERPANG_100_length=177249_100_1,316273.XCV3584,2.30E-253,695,"COG0473@1|root,COG0473@2|Bacteria,1MUH4@1224|Proteobacteria,1RMZQ@1236|Gammaproteobacteria,1X4UN@135614|Xanthomonadales",135614|Xanthomonadales,CE,Catalyzes the oxidation of 3-carboxy-2-hydroxy-4- methylpentanoate (3-isopropylmalate) to 3-carboxy-4-methyl-2- oxopentanoate. The product decarboxylates to 4-methyl-2 oxopentanoate,leuB,"GO:0003674,GO:0003824,GO:0003862,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006082,GO:0006520,GO:0006551,GO:0006807,GO:0008150,GO:0008152,GO:0008652,GO:0009058,GO:0009081,GO:0009082,GO:0009098,GO:0009987,GO:0016053,GO:0016491,GO:0016614,GO:0016616,GO:0019752,GO:0043436,GO:0044237,GO:0044238,GO:0044249,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046394,GO:0055114,GO:0071704,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901607",1.1.1.85,ko:K00052,"ko00290,ko00660,ko01100,ko01110,ko01210,ko01230,map00290,map00660,map01100,map01110,map01210,map01230","M00432,M00535","R00994,R04426,R10052","RC00084,RC00417,RC03036","br01601,ko00000,ko00001,ko00002,ko01000",-,-,-,Iso_dh
SUPERPANG_100_length=177249_101_1,316273.XCV3585,4.72E-159,445,"COG0066@1|root,COG0066@2|Bacteria,1MVXB@1224|Proteobacteria,1RNMK@1236|Gammaproteobacteria,1X3N1@135614|Xanthomonadales",135614|Xanthomonadales,E,"Catalyzes the isomerization between 2-isopropylmalate and 3-isopropylmalate, via the formation of 2-isopropylmaleate",leuD,-,"4.2.1.33,4.2.1.35",ko:K01704,"ko00290,ko00660,ko01100,ko01110,ko01210,ko01230,map00290,map00660,map01100,map01110,map01210,map01230","M00432,M00535","R03896,R03898,R03968,R04001,R10170","RC00976,RC00977,RC01041,RC01046,RC03072","br01601,ko00000,ko00001,ko00002,ko01000",-,-,-,Aconitase_C
SUPERPANG_100_length=177249_102_1,317013.NY99_03440,0,941,"COG0065@1|root,COG0065@2|Bacteria,1MVYR@1224|Proteobacteria,1RMF6@1236|Gammaproteobacteria,1X3KZ@135614|Xanthomonadales",135614|Xanthomonadales,E,"Catalyzes the isomerization between 2-isopropylmalate and 3-isopropylmalate, via the formation of 2-isopropylmaleate",leuC,-,"4.2.1.33,4.2.1.35",ko:K01703,"ko00290,ko00660,ko00966,ko01100,ko01110,ko01210,ko01230,map00290,map00660,map00966,map01100,map01110,map01210,map01230","M00432,M00535","R03896,R03898,R03968,R04001,R08620,R08624,R08628,R08634,R08641,R08645,R10170","RC00497,RC00976,RC00977,RC01041,RC01046,RC03072","br01601,ko00000,ko00001,ko00002,ko01000",-,-,-,Aconitase
SUPERPANG_100_length=177249_103_1,316273.XCV3587,2.60E-200,556,"COG0583@1|root,COG0583@2|Bacteria,1NSNV@1224|Proteobacteria,1RPNG@1236|Gammaproteobacteria,1X5G3@135614|Xanthomonadales",135614|Xanthomonadales,K,Transcriptional regulator,-,-,-,-,-,-,-,-,-,-,-,-,"HTH_1,LysR_substrate"
SUPERPANG_100_length=177249_104_1,316273.XCV3588,0,1756,"COG2199@1|root,COG3292@1|root,COG2199@2|Bacteria,COG3292@2|Bacteria,1RGCV@1224|Proteobacteria,1T227@1236|Gammaproteobacteria,1XD7F@135614|Xanthomonadales",135614|Xanthomonadales,T,diguanylate cyclase,-,-,-,-,-,-,-,-,-,-,-,-,"GGDEF,Reg_prop,Y_Y_Y"
SUPERPANG_100_length=177249_105_1,190486.XAC3461,2.94E-154,433,"COG1309@1|root,COG1309@2|Bacteria,1MZ9E@1224|Proteobacteria,1S8XT@1236|Gammaproteobacteria,1X5Z1@135614|Xanthomonadales",135614|Xanthomonadales,K,Transcriptional regulator,-,-,-,ko:K18301,-,M00642,-,-,"ko00000,ko00002,ko01504,ko03000",-,-,-,"TetR_C_7,TetR_N"
SUPERPANG_100_length=177249_106_1,366649.XFF4834R_chr11850,1.29E-153,431,"COG2518@1|root,COG2518@2|Bacteria,1RD6S@1224|Proteobacteria,1S0KH@1236|Gammaproteobacteria,1X4FI@135614|Xanthomonadales",135614|Xanthomonadales,O,protein-L-isoaspartate O-methyltransferase,pcm,-,2.1.1.77,ko:K00573,-,-,-,-,"ko00000,ko01000",-,-,-,PCMT
SUPERPANG_100_length=177249_107_1,316273.XCV3591,3.29e-312,853,"COG1538@1|root,COG1538@2|Bacteria,1MWCJ@1224|Proteobacteria,1RQQV@1236|Gammaproteobacteria,1X306@135614|Xanthomonadales",135614|Xanthomonadales,MU,"TIGRFAM type I secretion outer membrane protein, TolC family",raxC,-,-,ko:K12340,"ko01501,ko01503,ko02020,ko03070,ko04626,ko05133,map01501,map01503,map02020,map03070,map04626,map05133","M00325,M00326,M00339,M00571,M00575,M00646,M00647,M00696,M00697,M00709,M00720,M00821",-,-,"ko00000,ko00001,ko00002,ko01504,ko02000,ko02044","1.B.17,2.A.6.2",-,-,OEP
SUPERPANG_100_length=177249_108_1,316273.XCV3592,0,874,"COG1519@1|root,COG1519@2|Bacteria,1MU9F@1224|Proteobacteria,1RNBR@1236|Gammaproteobacteria,1X4GI@135614|Xanthomonadales",135614|Xanthomonadales,M,transferase,waaA,-,"2.4.99.12,2.4.99.13,2.4.99.14,2.4.99.15",ko:K02527,"ko00540,ko01100,map00540,map01100","M00060,M00080","R04658,R05074,R09763","RC00009,RC00077,RC00247","ko00000,ko00001,ko00002,ko01000,ko01003,ko01005",-,GT30,-,"Glycos_transf_1,Glycos_transf_N"
SUPERPANG_100_length=177249_109_1,316273.XCV3593,3.85E-233,640,"COG1560@1|root,COG1560@2|Bacteria,1MVNI@1224|Proteobacteria,1RMZ5@1236|Gammaproteobacteria,1X3W9@135614|Xanthomonadales",135614|Xanthomonadales,M,Catalyzes the transfer of laurate from lauroyl-acyl carrier protein (ACP) to Kdo(2)-lipid IV(A) to form Kdo(2)- (lauroyl)-lipid IV(A),lpxL,-,2.3.1.241,ko:K02517,"ko00540,ko01100,map00540,map01100",M00060,R05146,"RC00037,RC00039","ko00000,ko00001,ko00002,ko01000,ko01005",-,-,-,Lip_A_acyltrans
SUPERPANG_100_length=177249_110_1,316273.XCV3594,0,867,"COG3307@1|root,COG3307@2|Bacteria,1N2FC@1224|Proteobacteria,1SA03@1236|Gammaproteobacteria,1X4DW@135614|Xanthomonadales",135614|Xanthomonadales,M,membrane,waaL,-,-,-,-,-,-,-,-,-,-,-,Wzy_C
SUPERPANG_100_length=177249_111_1,316273.XCV3595,1.24E-259,712,"COG0438@1|root,COG0438@2|Bacteria,1MUTA@1224|Proteobacteria,1RS31@1236|Gammaproteobacteria,1X41U@135614|Xanthomonadales",135614|Xanthomonadales,M,Glycosyl transferase,waaG,-,-,-,-,-,-,-,-,-,-,-,"Glyco_transf_4,Glycos_transf_1"
SUPERPANG_100_length=177249_112_1,316273.XCV3596,3.63E-44,142,"COG4391@1|root,COG4391@2|Bacteria,1N7QM@1224|Proteobacteria,1SHHF@1236|Gammaproteobacteria,1X821@135614|Xanthomonadales",135614|Xanthomonadales,S,protein conserved in bacteria,VL23_05015,-,-,-,-,-,-,-,-,-,-,-,zf-CHCC
SUPERPANG_100_length=177249_113_1,316273.XCV3597,0,2241,"COG3537@1|root,COG3537@2|Bacteria,1N86N@1224|Proteobacteria,1RZCC@1236|Gammaproteobacteria,1X4Z0@135614|Xanthomonadales",135614|Xanthomonadales,G,Glycosyl hydrolase family 92,-,-,-,-,-,-,-,-,-,-,-,-,Glyco_hydro_92
SUPERPANG_100_length=177249_114_1,316273.XCV3598,0,1486,"COG0280@1|root,COG0281@1|root,COG0280@2|Bacteria,COG0281@2|Bacteria,1MU0A@1224|Proteobacteria,1RN5F@1236|Gammaproteobacteria,1X2XY@135614|Xanthomonadales",135614|Xanthomonadales,C,Malic enzyme,maeB,-,1.1.1.40,ko:K00029,"ko00620,ko00710,ko01100,ko01120,ko01200,map00620,map00710,map01100,map01120,map01200","M00169,M00172",R00216,RC00105,"ko00000,ko00001,ko00002,ko01000",-,-,-,"Malate_DH,Malic_M,PTA_PTB,malic"
SUPERPANG_100_length=177249_115_1,190486.XAC3471,1.29e-312,853,"COG1301@1|root,COG1301@2|Bacteria,1MU0Q@1224|Proteobacteria,1RMEN@1236|Gammaproteobacteria,1X2YQ@135614|Xanthomonadales",135614|Xanthomonadales,C,"Responsible for the transport of dicarboxylates such as succinate, fumarate, and malate",dctA,-,-,ko:K11103,"ko02020,map02020",-,-,-,"ko00000,ko00001,ko02000","2.A.23.1.3,2.A.23.1.6,2.A.23.1.7",-,-,SDF
SUPERPANG_100_length=177249_116_1,316273.XCV3600,3.91E-289,788,"COG3746@1|root,COG3746@2|Bacteria,1RA39@1224|Proteobacteria,1S2UH@1236|Gammaproteobacteria,1X5ED@135614|Xanthomonadales",135614|Xanthomonadales,P,phosphate-selective porin,oprO,-,-,ko:K07221,-,-,-,-,"ko00000,ko02000",1.B.5.1,-,-,Porin_O_P
SUPERPANG_100_length=177249_117_1,366649.XFF4834R_chr11740,0,1682,"COG0642@1|root,COG0784@1|root,COG4191@1|root,COG0784@2|Bacteria,COG2205@2|Bacteria,COG4191@2|Bacteria,1MUY7@1224|Proteobacteria,1RP2U@1236|Gammaproteobacteria,1X43U@135614|Xanthomonadales",135614|Xanthomonadales,T,Histidine kinase,-,-,2.7.13.3,ko:K10819,-,-,-,-,"ko00000,ko01000",-,-,-,"HATPase_c,HisKA,PAS_7,Response_reg,dCache_1"
SUPERPANG_100_length=177249_118_1,316273.XCV3602,4.08E-305,833,"COG0477@1|root,COG0477@2|Bacteria,1MU46@1224|Proteobacteria,1RRCF@1236|Gammaproteobacteria,1XD7G@135614|Xanthomonadales",135614|Xanthomonadales,EGP,Is involved in the uptake of citrate and the transport of protons into the cell,-,-,-,ko:K03288,-,-,-,-,"ko00000,ko02000","2.A.1.6.1,2.A.1.6.7",-,-,Sugar_tr
SUPERPANG_100_length=177249_119_1,1094184.KWO_0115380,1.22E-176,493,"COG0725@1|root,COG0725@2|Bacteria,1PA2T@1224|Proteobacteria,1RQ5K@1236|Gammaproteobacteria,1XB9X@135614|Xanthomonadales",135614|Xanthomonadales,P,Bacterial extracellular solute-binding protein,-,-,5.3.3.7,ko:K22003,"ko00660,map00660",-,R02244,RC00668,"ko00000,ko00001,ko01000",-,-,-,SBP_bac_11
SUPERPANG_100_length=177249_120_1,1094184.KWO_0115385,1.47E-209,580,"COG0583@1|root,COG0583@2|Bacteria,1MUWX@1224|Proteobacteria,1RYWC@1236|Gammaproteobacteria,1X7R3@135614|Xanthomonadales",135614|Xanthomonadales,K,LysR family transcriptional regulator,ybhD,-,-,-,-,-,-,-,-,-,-,-,"HTH_1,LysR_substrate"
